0,1,2,3,cbsa_code,year,PM2.5_sample_duration,Ozone_sample_duration,Carbon_monoxide_sample_duration,Sulfur_dioxide_sample_duration,cluster
-139.21421700016344,-50.20483827128771,-38.8200448902399,-4.244670261830687,16580.0,2008.0,1.0,0.0,0.0,1.0,0
-137.2610136919232,-47.0623927212621,-38.48369436634664,-4.091506738388031,16580.0,2009.0,1.0,0.0,0.0,1.0,0
-124.78175154167441,-59.870565421415755,-29.208729234574214,0.08192657446900836,16580.0,2010.0,1.0,0.0,0.0,1.0,0
-160.85962043408512,8.231841485374762,-32.2550806028044,-0.9956863163636402,16580.0,2011.0,1.0,0.0,0.0,1.0,0
-189.2434854610375,-10.97174453715207,-40.88612103288033,-8.68971353378797,16580.0,2012.0,1.0,0.0,0.0,0.0,0
-163.3758682196576,-48.29833517585839,-32.175297874125654,-4.919056921486387,16580.0,2013.0,1.0,0.0,0.0,0.0,0
-158.46754150974695,-46.4845839884429,-38.3815547668817,-4.9952622081919085,16580.0,2014.0,1.0,0.0,0.0,0.0,0
-16.914862693764142,-53.15694963378139,-35.95166845640211,-6.1523104211937385,16580.0,2015.0,1.0,0.0,0.0,0.0,1
-81.48576470241139,-45.72287916529624,-38.17476674310933,-4.884015402140702,16580.0,2016.0,1.0,0.0,0.0,0.0,0
-58.38830921951929,-40.15211746731127,-38.145532380554826,-4.017486129234054,16580.0,2017.0,1.0,0.0,0.0,0.0,0
-26.079839633658892,-31.775789645378097,-38.78714612388304,-4.247904124265872,16580.0,2018.0,1.0,0.0,0.0,0.0,1
-45.574995567134366,-44.333974412309274,-39.38123666714475,-1.6011165987220721,16580.0,2019.0,1.0,0.0,0.0,0.0,0
5.508179398279596,28.558029790112727,103.48620370307084,-76.63869301870572,16620.0,2005.0,1.0,0.0,0.0,0.0,3
-2.8454632103991346,34.431879036857076,122.36746291497882,-93.28050306431743,16620.0,2006.0,1.0,0.0,0.0,0.0,3
133.47599061138519,35.19557584538845,-8.537822843321024,-35.92038977742825,16620.0,2007.0,1.0,0.0,0.0,0.0,1
-3.726928257471193,20.213480163831136,111.47863113681923,-57.583117708355246,16620.0,2008.0,1.0,0.0,0.0,0.0,3
171.28531322886235,-37.01771027892383,0.2557628260498414,-22.70829010370594,16620.0,2009.0,1.0,0.0,0.0,0.0,4
-29.244847423336626,24.864546727838764,56.31023442031697,5.956728879821781,16620.0,2010.0,1.0,0.0,0.0,0.0,1
-26.821863241820978,34.19796070715741,58.78401630017052,9.459657721404783,16620.0,2011.0,1.0,0.0,0.0,0.0,1
-38.27829851679384,10.319192057005235,72.16545155462626,-27.456362692995878,16620.0,2012.0,1.0,0.0,0.0,0.0,3
-30.975943399277615,-20.796313314592066,56.72935355436746,7.594608037440259,16620.0,2013.0,1.0,0.0,0.0,0.0,1
-50.43023126560818,-31.305449844544697,61.99347001168437,12.089519143592236,16620.0,2014.0,1.0,0.0,0.0,0.0,0
-39.208471780985725,31.27385377254037,50.861460263847526,44.37739307586119,16620.0,2015.0,1.0,0.0,0.0,0.0,1
3.9226709311857917,-23.19889043173749,6.29842674678294,11.451468222917487,16620.0,2016.0,1.0,0.0,0.0,0.0,1
-8.30334186565018,-39.23759744628312,-39.032597243214994,0.4204991588181753,16620.0,2017.0,1.0,0.0,0.0,0.0,1
48.23898572410587,-37.75367578213293,-37.466591290991516,1.5832692509706028,16620.0,2018.0,1.0,0.0,0.0,0.0,1
-68.7023635081568,-52.263340615101725,-23.525241994910584,1.3025528852839252,16620.0,2019.0,1.0,0.0,0.0,0.0,0
124.05536135848682,6.5256564200173415,-26.882645486861698,-14.635414045766927,16700.0,2005.0,1.0,0.0,0.0,0.0,1
56.11981474711016,22.80177119197458,-27.8855639857807,-15.013017375696867,16700.0,2006.0,1.0,0.0,0.0,0.0,1
49.80922516806912,20.266252165166065,-31.88641531286084,-11.737702897776895,16700.0,2007.0,1.0,0.0,0.0,0.0,1
80.58814073897587,5.064943395011801,-26.24709559489938,-11.03412459916904,16700.0,2008.0,0.0,0.0,0.0,0.0,1
121.00347282375922,-53.62550989996626,-35.89685413937057,0.8737951475637667,16700.0,2009.0,0.0,0.0,0.0,0.0,1
