,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
42,01,003,0010,44201,1,30.497478,-87.880258,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5536,93.0,Y,227,245,0,0,2.0,2.0,Uncertified (past due),0.045004,0.014236,0.085,2010-10-09 10:00,0.085,2010-10-10 12:00,0.075,2010-10-19 10:00,0.074,2010-09-03 10:00,,,,,0.075,0.074,0.068,0.061,0.055,0.045,0.024,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,19300,"Daphne-Fairhope-Foley, AL",2020-05-21
43,01,003,0010,44201,1,30.497478,-87.880258,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5536,93.0,Y,227,245,0,0,2.0,2.0,Uncertified (past due),0.045004,0.014236,0.085,2010-10-09 10:00,0.085,2010-10-10 12:00,0.075,2010-10-19 10:00,0.074,2010-09-03 10:00,,,,,0.075,0.074,0.068,0.061,0.055,0.045,0.024,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,19300,"Daphne-Fairhope-Foley, AL",2020-05-21
44,01,003,0010,44201,1,30.497478,-87.880258,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,3919,92.0,Y,226,245,0,0,6.0,6.0,Uncertified (past due),0.044814,0.014311,0.085,2010-10-09 10:00,0.085,2010-10-10 12:00,0.075,2010-10-19 10:00,0.074,2010-09-03 10:00,,,,,0.075,0.074,0.068,0.061,0.055,0.045,0.024,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,19300,"Daphne-Fairhope-Foley, AL",2020-05-21
45,01,117,0004,44201,1,33.317142,-86.825754,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,No Events,5402,97.0,Y,237,245,0,478,0.0,0.0,Uncertified (past due),0.055304,0.015302,0.107,2010-10-08 14:00,0.101,2010-10-09 15:00,0.097,2010-06-18 15:00,0.091,2010-07-15 13:00,,,,,0.097,0.085,0.078,0.075,0.066,0.054,0.035,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820,"Birmingham-Hoover, AL",2020-05-21
46,01,117,0004,44201,1,33.317142,-86.825754,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5648,95.0,Y,233,245,0,0,2.0,2.0,Uncertified (past due),0.048279,0.013128,0.088,2010-10-09 10:00,0.087,2010-10-08 10:00,0.074,2010-06-18 09:00,0.074,2010-10-10 10:00,,,,,0.074,0.073,0.068,0.065,0.058,0.049,0.03,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820,"Birmingham-Hoover, AL",2020-05-21
47,01,117,0004,44201,1,33.317142,-86.825754,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5648,95.0,Y,233,245,0,0,2.0,2.0,Uncertified (past due),0.048279,0.013128,0.088,2010-10-09 10:00,0.087,2010-10-08 10:00,0.074,2010-06-18 09:00,0.074,2010-10-10 10:00,,,,,0.074,0.073,0.068,0.065,0.058,0.049,0.03,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820,"Birmingham-Hoover, AL",2020-05-21
48,01,117,0004,44201,1,33.317142,-86.825754,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,4006,96.0,Y,234,245,0,0,7.0,7.0,Uncertified (past due),0.048073,0.013205,0.088,2010-10-09 10:00,0.087,2010-10-08 10:00,0.074,2010-06-18 09:00,0.074,2010-10-10 10:00,,,,,0.074,0.073,0.068,0.065,0.058,0.048,0.03,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820,"Birmingham-Hoover, AL",2020-05-21
49,01,073,2006,44201,1,33.386389,-86.816667,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2010,Parts per million,No Events,5826,100.0,Y,245,245,0,54,0.0,0.0,Uncertified (past due),0.055543,0.015671,0.107,2010-06-18 15:00,0.104,2010-10-08 14:00,0.098,2010-10-09 15:00,0.093,2010-07-15 11:00,,,,,0.098,0.092,0.079,0.075,0.066,0.054,0.036,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
50,01,073,2006,44201,1,33.386389,-86.816667,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5847,100.0,Y,245,245,0,0,3.0,3.0,Uncertified (past due),0.048371,0.013532,0.086,2010-10-09 09:00,0.085,2010-06-18 09:00,0.085,2010-10-08 09:00,0.077,2010-10-10 10:00,,,,,0.085,0.075,0.069,0.065,0.057,0.048,0.031,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
51,01,073,2006,44201,1,33.386389,-86.816667,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2010,Parts per million,No Events,5847,100.0,Y,245,245,0,0,4.0,4.0,Uncertified (past due),0.048371,0.013532,0.086,2010-10-09 09:00,0.085,2010-06-18 09:00,0.085,2010-10-08 09:00,0.077,2010-10-10 10:00,,,,,0.085,0.075,0.069,0.065,0.057,0.048,0.031,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
52,01,073,2006,44201,1,33.386389,-86.816667,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2010,Parts per million,No Events,4158,100.0,Y,244,245,0,0,11.0,11.0,Uncertified (past due),0.048246,0.013652,0.086,2010-10-09 09:00,0.085,2010-06-18 09:00,0.085,2010-10-08 09:00,0.077,2010-10-10 10:00,,,,,0.085,0.075,0.069,0.065,0.058,0.048,0.031,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
53,01,073,2006,88502,3,33.386389,-86.816667,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2010,Micrograms/cubic meter (LC),No Events,8575,98.0,Y,358,365,0,185,,,Certification not required,11.389819,5.828533,54.1,2010-06-10 20:00,50.1,2010-07-04 20:00,49.6,2010-07-04 21:00,41.0,2010-05-23 06:00,,,,,26.6,24.7,21.7,19.2,15.0,10.8,4.5,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
54,01,073,2006,88502,3,33.386389,-86.816667,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2010,Micrograms/cubic meter (LC),No Events,358,98.0,Y,358,365,0,0,,,Certification not required,11.318156,4.217056,25.0,2010-09-20 00:00,23.8,2010-07-23 00:00,22.0,2010-06-17 00:00,21.6,2010-09-19 00:00,,,,,21.6,20.1,18.9,17.5,14.0,10.6,6.1,Hoover,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover,13820,"Birmingham-Hoover, AL",2020-05-21
