year,cbsa_code,PM2.5_sample_duration,PM2.5_arithmetic_mean,PM2.5_standard_deviation,PM2.5_ninety_ninth_percentile,PM2.5_seventy_fifth_percentile,Ozone_sample_duration,Ozone_arithmetic_mean,Ozone_standard_deviation,Ozone_ninety_ninth_percentile,Ozone_seventy_fifth_percentile,Carbon_monoxide_sample_duration,Carbon_monoxide_arithmetic_mean,Carbon_monoxide_standard_deviation,Carbon_monoxide_ninety_ninth_percentile,Carbon_monoxide_seventy_fifth_percentile,Sulfur_dioxide_sample_duration,Sulfur_dioxide_arithmetic_mean,Sulfur_dioxide_standard_deviation,Sulfur_dioxide_ninety_ninth_percentile,Sulfur_dioxide_seventy_fifth_percentile,Good,Moderate,Unhealthy for Sensitive Groups,Unhealthy,Very Unhealthy,AQI Maximum,AQI 90th Percentile,AQI Median,# Days CO,# Days NO2,# Days O3,# Days SO2,# Days PM2.5,# Days PM10
2019.0,37100.0,1.0,7.858209,4.15215,19.4,11.1,0.0,0.04570170000000001,0.009081999999999998,0.06915000000000002,0.051550000000000006,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.5863013698630137,0.38904109589041097,0.024657534246575342,0.0,0.0,126.0,77.0,46.0,0.0,3.0,278.0,0.0,73.0,11.0
2005.0,37340.0,0.0,8.2291665,4.4186065,22.35,9.95,0.0,0.041222125,0.014659375,0.074125,0.05374999999999999,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.64739575,1.0616315,4.775,0.6749999999999999,0.8410958904109589,0.13972602739726028,0.019178082191780823,0.0,0.0,126.0,61.0,38.0,0.0,0.0,317.0,0.0,40.0,8.0
2006.0,37340.0,0.0,8.2291665,4.4186065,22.35,9.95,0.0,0.0464885,0.013590374999999998,0.078,0.056749999999999995,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.64739575,1.0616315,4.775,0.6749999999999999,0.7397260273972602,0.23835616438356164,0.019178082191780823,0.0027397260273972603,0.0,156.0,71.0,43.0,0.0,0.0,313.0,0.0,52.0,0.0
2007.0,37340.0,0.0,8.759950250000001,5.30308025,26.125,10.525,0.0,0.043478,0.012480375,0.07175000000000001,0.05375,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.140424,2.6596505,13.225,1.325,0.7041095890410959,0.28493150684931506,0.00821917808219178,0.0027397260273972603,0.0,156.0,67.0,42.0,0.0,0.0,232.0,5.0,128.0,0.0
2008.0,37340.0,0.0,8.524781,4.40399075,22.25,10.525,0.0,0.03916575,0.012680750000000001,0.072375,0.049625,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.3867334999999998,1.2389865,6.525,1.275,0.76775956284153,0.22404371584699453,0.00819672131147541,0.0,0.0,122.0,58.0,41.0,0.0,0.0,195.0,3.0,168.0,0.0
2009.0,37340.0,0.0,8.08487775,3.7821457499999998,20.525,9.775,0.0,0.039482,0.011592125,0.0665,0.04975,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.771126,1.64087525,7.525,2.025,0.821917808219178,0.1780821917808219,0.0,0.0,0.0,100.0,55.0,40.0,0.0,0.0,231.0,2.0,132.0,0.0
2010.0,37340.0,0.0,8.39896475,3.8847362499999996,20.1,10.275,0.0,0.04138,0.012524750000000001,0.0655,0.052000000000000005,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.3177136,1.3897625999999998,4.04,0.2,0.7835616438356164,0.21643835616438356,0.0,0.0,0.0,87.0,58.0,43.0,0.0,0.0,221.0,0.0,144.0,0.0
2011.0,37340.0,0.0,8.18849,4.45671575,23.549999999999997,9.825,0.0,0.04135125,0.012112250000000001,0.069125,0.051750000000000004,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.7890410958904109,0.2054794520547945,0.005479452054794521,0.0,0.0,105.0,58.0,41.0,0.0,0.0,225.0,0.0,140.0,0.0
2012.0,37340.0,0.0,8.317926750000002,5.000558,24.875,9.85,0.0,0.039591125000000005,0.011154125,0.067375,0.049625,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.8142076502732241,0.17759562841530055,0.00819672131147541,0.0,0.0,122.0,58.0,40.0,0.0,0.0,231.0,0.0,135.0,0.0
2013.0,37340.0,0.0,7.327569,3.9582829999999998,22.299999999999997,8.8,0.0,0.038116375,0.011739625,0.06575,0.04825,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.8958904109589041,0.10410958904109589,0.0,0.0,0.0,93.0,51.0,37.0,0.0,0.0,276.0,0.0,89.0,0.0
2014.0,37340.0,0.0,7.8432835,4.003135,21.1,9.600000000000001,0.0,0.039978625,0.01056675,0.062375,0.049,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.8547945205479452,0.14520547945205478,0.0,0.0,0.0,87.0,54.0,39.0,0.0,0.0,262.0,0.0,103.0,0.0
2015.0,37340.0,0.0,7.127108,3.5840575,19.7,8.35,0.0,0.03750725,0.010083249999999998,0.06025,0.046125,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.9123287671232877,0.08767123287671233,0.0,0.0,0.0,90.0,49.0,37.0,0.0,0.0,297.0,0.0,66.0,2.0
2016.0,37340.0,0.0,7.172318000000001,3.0675395,19.3,8.35,0.0,0.0387175,0.010845125,0.062125,0.04875,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.907103825136612,0.09289617486338798,0.0,0.0,0.0,84.0,50.0,39.0,0.0,0.0,278.0,0.0,88.0,0.0
2017.0,37340.0,0.0,7.8830725,3.957978,22.549999999999997,9.3,0.0,0.038339250000000005,0.010246749999999999,0.062375,0.04525,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.8948863636363636,0.10511363636363637,0.0,0.0,0.0,97.0,51.0,39.0,0.0,0.0,237.0,0.0,115.0,0.0
2018.0,37340.0,0.0,7.222398500000001,2.7595155,16.0,8.5,0.0,0.032713,0.0105935,0.060875,0.03975,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.9041095890410958,0.09315068493150686,0.0027397260273972603,0.0,0.0,129.0,50.0,37.0,0.0,0.0,276.0,0.0,89.0,0.0
2019.0,37340.0,0.0,6.220639,2.427557,13.549999999999999,7.2,0.0,0.036475875,0.007952,0.055749999999999994,0.042124999999999996,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.0883470000000002,0.8382352,3.7600000000000002,1.46,0.9572649572649573,0.042735042735042736,0.0,0.0,0.0,90.0,46.0,36.0,0.0,0.0,296.0,0.0,55.0,0.0
2005.0,37460.0,0.0,8.985979,5.008592,25.2,10.899999999999999,0.0,0.050068,0.014456,0.0795,0.06175,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.6972222222222222,0.2611111111111111,0.041666666666666664,0.0,0.0,147.0,80.0,42.0,0.0,0.0,298.0,0.0,51.0,11.0
2006.0,37460.0,0.0,8.985979,5.008592,25.2,10.899999999999999,0.0,0.05089325,0.013656,0.07975,0.06075,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.6493150684931507,0.3041095890410959,0.04657534246575343,0.0,0.0,147.0,80.0,44.0,0.0,0.0,305.0,0.0,54.0,6.0
2007.0,37460.0,0.0,8.985979,5.008592,25.2,10.899999999999999,0.0,0.04838025,0.01306275,0.0795,0.058249999999999996,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.7142857142857143,0.2554945054945055,0.03021978021978022,0.0,0.0,136.0,77.0,42.0,0.0,0.0,302.0,0.0,53.0,9.0
2008.0,37460.0,0.0,8.985979,5.008592,25.2,10.899999999999999,0.0,0.044596250000000004,0.01436225,0.07975,0.05475,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.7923497267759563,0.1830601092896175,0.02459016393442623,0.0,0.0,150.0,69.0,38.0,0.0,0.0,300.0,0.0,61.0,5.0
2009.0,37460.0,0.0,8.985979,5.008592,25.2,10.899999999999999,0.0,0.0422275,0.0116895,0.07250000000000001,0.052,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8082191780821918,0.18904109589041096,0.0027397260273972603,0.0,0.0,143.0,57.0,40.0,0.0,0.0,208.0,0.0,157.0,0.0
2010.0,37460.0,0.0,9.895559500000001,5.020242,25.4,12.05,0.0,0.045419,0.01382275,0.07675,0.056249999999999994,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.6904109589041096,0.29315068493150687,0.01643835616438356,0.0,0.0,140.0,67.0,43.0,0.0,0.0,194.0,0.0,171.0,0.0
2011.0,37460.0,0.0,9.739042999999999,5.0655695000000005,26.8,11.8,0.0,0.044223250000000006,0.012661500000000001,0.07275,0.05475,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.728021978021978,0.26373626373626374,0.008241758241758242,0.0,0.0,105.0,64.0,42.0,0.0,0.0,179.0,0.0,185.0,0.0
2012.0,37460.0,0.0,8.564164000000002,5.360656,24.6,10.100000000000001,0.0,0.04214225,0.011523249999999999,0.06875,0.052,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.825136612021858,0.17486338797814208,0.0,0.0,0.0,100.0,60.0,38.0,0.0,0.0,229.0,0.0,137.0,0.0
2013.0,37460.0,0.0,8.7003365,5.4534845,22.35,10.25,0.0,0.040106249999999996,0.011786249999999998,0.0685,0.04975,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8516483516483516,0.14285714285714285,0.005494505494505495,0.0,0.0,144.0,55.0,38.0,0.0,0.0,190.0,0.0,174.0,0.0
2014.0,37460.0,0.0,8.703501500000002,4.491536,21.5,10.899999999999999,0.0,0.04219475,0.010858,0.067,0.04975,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8054794520547945,0.19452054794520549,0.0,0.0,0.0,100.0,59.0,40.0,0.0,0.0,215.0,0.0,150.0,0.0
2015.0,37460.0,0.0,7.9609735,3.7333394999999996,19.65,9.85,0.0,0.03770875,0.01033225,0.06375,0.046,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.873972602739726,0.12602739726027398,0.0,0.0,0.0,84.0,52.0,37.0,0.0,0.0,207.0,0.0,158.0,0.0
2016.0,37460.0,0.0,7.644794,3.6603925000000004,18.950000000000003,9.25,0.0,0.0405305,0.010845500000000001,0.06425,0.05,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8961748633879781,0.10382513661202186,0.0,0.0,0.0,87.0,51.0,38.0,0.0,0.0,255.0,0.0,111.0,0.0
2017.0,37460.0,0.0,8.889571,5.7458555,29.15,10.55,0.0,0.038788,0.0104415,0.06075,0.04625,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8301369863013699,0.16986301369863013,0.0,0.0,0.0,96.0,57.0,40.0,0.0,0.0,204.0,0.0,161.0,0.0
2018.0,37460.0,0.0,8.5686355,5.343205,24.35,10.100000000000001,0.0,0.0389995,0.010225,0.06175,0.046,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8421052631578947,0.15479876160990713,0.0030959752321981426,0.0,0.0,126.0,54.0,37.0,0.0,0.0,178.0,0.0,145.0,0.0
2019.0,37460.0,0.0,8.571428000000001,4.4170324999999995,24.95,10.25,0.0,0.039711250000000003,0.009894,0.0635,0.0465,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4754470472315697,3.1962645085076433,15.287769633498183,2.993506700596341,0.8627450980392157,0.13725490196078433,0.0,0.0,0.0,85.0,54.0,38.0,0.0,0.0,222.0,0.0,135.0,0.0
2005.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.05021475,0.017218999999999998,0.093,0.06,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,12.982601599999999,14.9765068,75.44,16.46,0.4793388429752066,0.4049586776859504,0.10192837465564739,0.013774104683195593,0.0,169.0,105.0,54.0,0.0,0.0,114.0,180.0,69.0,0.0
2006.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.04977875,0.015015,0.08525,0.059,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,12.22907775,10.107881749999999,50.725,15.025,0.5315068493150685,0.40273972602739727,0.06301369863013699,0.0027397260273972603,0.0,154.0,90.0,48.0,0.0,0.0,125.0,168.0,72.0,0.0
2007.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.055679,0.014512249999999999,0.08750000000000001,0.066,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,13.071913,12.111427500000001,61.375,15.6,0.4821917808219178,0.39452054794520547,0.11506849315068493,0.00821917808219178,0.0,161.0,105.0,51.0,0.0,0.0,135.0,176.0,54.0,0.0
2008.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.048759750000000004,0.012332250000000001,0.07775,0.056749999999999995,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,13.512107,14.008009999999999,70.97500000000001,15.325,0.6120218579234973,0.3251366120218579,0.060109289617486336,0.00273224043715847,0.0,198.0,90.0,44.0,0.0,0.0,125.0,176.0,65.0,0.0
2009.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.042344,0.0119055,0.0635,0.051250000000000004,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,10.9010115,10.995590000000002,55.975,12.775,0.5013698630136987,0.4575342465753425,0.0410958904109589,0.0,0.0,140.0,76.0,50.0,0.0,0.0,56.0,87.0,222.0,0.0
2010.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.050861250000000004,0.01264875,0.07675,0.06075,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,9.264776199999998,9.0966916,43.559999999999995,11.56,0.5972602739726027,0.3643835616438356,0.038356164383561646,0.0,0.0,131.0,80.0,46.0,0.0,0.0,147.0,150.0,68.0,0.0
2011.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.044712,0.0131475,0.07125000000000001,0.05374999999999999,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,6.133812000000001,6.2108088,28.619999999999997,7.640000000000001,0.7448680351906158,0.2434017595307918,0.011730205278592375,0.0,0.0,147.0,63.0,40.0,0.0,0.0,156.0,107.0,78.0,0.0
2012.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.05005,0.01342075,0.08,0.05925,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,3.6488998,3.0677946,15.419999999999998,4.64,0.7603305785123967,0.2231404958677686,0.01652892561983471,0.0,0.0,147.0,74.0,38.0,0.0,0.0,187.0,110.0,66.0,0.0
2013.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.0444425,0.010446249999999999,0.0685,0.051500000000000004,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,4.6601796,3.161703,15.84,5.76,0.8791208791208791,0.11538461538461539,0.005494505494505495,0.0,0.0,112.0,52.0,34.0,0.0,0.0,181.0,111.0,72.0,0.0
2014.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.044187,0.01064275,0.07150000000000001,0.051000000000000004,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,4.3403784000000005,3.9370492000000006,18.6,5.64,0.8440111420612814,0.15598885793871867,0.0,0.0,0.0,100.0,54.0,36.0,0.0,0.0,173.0,116.0,70.0,0.0
2015.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.04651175,0.012311500000000001,0.074,0.05449999999999999,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.4846673999999997,3.1881028000000002,14.88,3.22,0.8269230769230769,0.1620879120879121,0.01098901098901099,0.0,0.0,129.0,61.0,35.0,0.0,0.0,188.0,109.0,67.0,0.0
2016.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.04680125,0.00974975,0.06875,0.05325,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.2303962,1.875956,9.48,2.8,0.8760330578512396,0.12121212121212122,0.0027548209366391185,0.0,0.0,112.0,53.0,37.0,0.0,0.0,198.0,100.0,65.0,0.0
2017.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.041882,0.00919375,0.062,0.04825,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.0745252,2.197243,10.760000000000002,2.4,0.9159663865546218,0.08403361344537816,0.0,0.0,0.0,84.0,50.0,35.0,0.0,0.0,215.0,78.0,64.0,0.0
2018.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.039829250000000004,0.009662500000000001,0.063,0.046,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.3086452,1.8762958,8.760000000000002,2.84,0.9393939393939394,0.06060606060606061,0.0,0.0,0.0,77.0,47.0,33.0,0.0,0.0,217.0,80.0,66.0,0.0
2019.0,37620.0,0.0,9.302521595278346,6.005164093942266,29.88395833957444,11.70936836761897,0.0,0.04317700000000001,0.009060499999999999,0.06475,0.049,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.3202596,2.3257331999999997,10.68,2.94,0.9148351648351648,0.08516483516483517,0.0,0.0,0.0,87.0,49.0,35.0,0.0,0.0,222.0,88.0,54.0,0.0
2005.0,37860.0,0.0,13.999466666666665,7.092651666666666,37.3,17.26666666666667,0.0,0.0526239375,0.0147893125,0.0853125,0.0628125,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,4.6776968750000005,7.7113545000000006,35.7,5.6,0.3434065934065934,0.5494505494505495,0.1043956043956044,0.0027472527472527475,0.0,154.0,101.0,58.0,0.0,0.0,139.0,36.0,189.0,0.0
2006.0,37860.0,0.0,13.279989333333333,6.843017333333333,33.63333333333333,17.733333333333334,0.0,0.0531593125,0.014261875,0.0846875,0.06293750000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,5.058672,8.536555875000001,42.6625,6.262499999999999,0.39452054794520547,0.4931506849315068,0.10684931506849316,0.005479452054794521,0.0,159.0,102.0,54.0,0.0,0.0,171.0,32.0,162.0,0.0
2007.0,37860.0,0.0,12.221105,6.791471,34.4,15.2,0.0,0.04975062500000001,0.014026625,0.08425,0.05925,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,4.698030999999999,8.3942375,40.0,5.2,0.4520547945205479,0.4657534246575342,0.07671232876712329,0.005479452054794521,0.0,174.0,96.0,52.0,0.0,0.0,163.0,36.0,166.0,0.0
2008.0,37860.0,0.0,10.227477499999999,5.010502,24.724999999999998,12.825,0.0,0.045627625000000005,0.014503125,0.0829375,0.056874999999999995,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,5.51525925,10.653488999999999,52.0,4.625,0.5218579234972678,0.39617486338797814,0.07377049180327869,0.00819672131147541,0.0,154.0,93.0,49.0,0.0,0.0,147.0,50.0,169.0,0.0
2009.0,37860.0,0.0,9.799367499999999,4.8172725000000005,24.174999999999997,12.125,0.0,0.04332266666666667,0.0123555,0.07449999999999998,0.05225000000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,4.2720845,7.3734614999999994,36.775,3.875,0.6328767123287671,0.3452054794520548,0.021917808219178082,0.0,0.0,150.0,71.0,45.0,0.0,0.0,146.0,31.0,188.0,0.0
2010.0,37860.0,0.0,10.193188,5.14576875,27.05,12.7,0.0,0.04713483333333334,0.01361491666666667,0.07766666666666665,0.05708333333333334,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,2.2528606000000004,4.0186763999999995,16.4,2.8600000000000003,0.5726027397260274,0.40273972602739727,0.019178082191780823,0.005479452054794521,0.0,156.0,76.0,48.0,0.0,1.0,199.0,8.0,157.0,0.0
2011.0,37860.0,0.0,10.3401985,5.67904025,28.375,12.600000000000001,0.0,0.04753333333333334,0.01366325,0.07816666666666665,0.057,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.8925234,2.6701008,9.46,2.62,0.6,0.34794520547945207,0.052054794520547946,0.0,0.0,147.0,77.0,45.0,0.0,0.0,200.0,2.0,163.0,0.0
2012.0,37860.0,0.0,9.1915835,4.48567375,24.675,11.075,0.0,0.04436908333333334,0.011499999999999998,0.07183333333333335,0.05300000000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.3190686,1.7219230000000003,5.9799999999999995,1.54,0.7185792349726776,0.27049180327868855,0.01092896174863388,0.0,0.0,115.0,71.0,43.0,0.0,0.0,201.0,1.0,164.0,0.0
2013.0,37860.0,0.0,8.96375175,4.56431175,21.825000000000003,10.774999999999999,0.0,0.041038333333333336,0.011315916666666667,0.06708333333333333,0.04975000000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.5805996,1.9487094000000003,8.36,1.0399999999999998,0.7616438356164383,0.2356164383561644,0.0027397260273972603,0.0,0.0,101.0,58.0,42.0,0.0,0.0,174.0,4.0,187.0,0.0
2014.0,37860.0,0.0,9.359543500000001,4.21611725,22.025,11.575,0.0,0.043379916666666664,0.011289249999999999,0.07266666666666664,0.05050000000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.4312201999999998,2.1234072,10.22,1.6600000000000001,0.726027397260274,0.26301369863013696,0.010958904109589041,0.0,0.0,136.0,63.0,43.0,0.0,0.0,179.0,1.0,185.0,0.0
2015.0,37860.0,0.0,8.93034375,4.039437250000001,20.7,11.025,0.0,0.04070708333333333,0.010967583333333331,0.06674999999999999,0.04875000000000001,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.2015184,1.2012936,4.640000000000001,1.44,0.7753424657534247,0.22465753424657534,0.0,0.0,0.0,100.0,60.0,41.0,0.0,0.0,182.0,0.0,183.0,0.0
2016.0,37860.0,0.0,8.1634595,3.323762,19.525,9.725,0.0,0.04288775,0.010543166666666668,0.06516666666666665,0.05116666666666667,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,1.49286,0.7524262,3.6799999999999997,2.04,0.8306010928961749,0.16939890710382513,0.0,0.0,0.0,97.0,58.0,41.0,0.0,0.0,262.0,0.0,104.0,0.0
2017.0,37860.0,0.0,7.378470500000001,4.29397225,22.575,9.3,0.0,0.04005474999999999,0.010543083333333333,0.066,0.04758333333333334,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.8472604,0.7086916,3.2600000000000002,1.16,0.7698630136986301,0.2219178082191781,0.00821917808219178,0.0,0.0,115.0,59.0,43.0,0.0,0.0,220.0,0.0,145.0,0.0
2018.0,37860.0,0.0,8.3655175,3.9137245,22.6,10.05,0.0,0.039586666666666666,0.010639166666666667,0.06733333333333331,0.04691666666666667,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.713274,0.42509620000000004,2.34,0.86,0.8082191780821918,0.1917808219178082,0.0,0.0,0.0,93.0,58.0,39.0,0.0,0.0,239.0,0.0,126.0,0.0
2019.0,37860.0,0.0,8.8442295,4.3814695,25.5,10.399999999999999,0.0,0.04052033333333333,0.01007175,0.06558333333333333,0.04741666666666667,0.0,0.3501192548139136,0.207270295352055,1.0747732612700986,0.4262643411259452,0.0,0.854547,0.8860998,4.26,0.9199999999999999,0.7643835616438356,0.2328767123287671,0.0027397260273972603,0.0,0.0,101.0,62.0,41.0,0.0,0.0,221.0,0.0,144.0,0.0
2005.0,37900.0,0.0,13.4154675,7.473541,38.05,17.299999999999997,0.0,0.04814375,0.01490875,0.07725,0.059375,0.0,0.924985,0.455648,2.25,1.2,0.0,8.48792075,13.375701625000001,67.5375,9.9625,0.4410958904109589,0.43561643835616437,0.11232876712328767,0.010958904109589041,0.0,173.0,105.0,54.0,11.0,0.0,157.0,143.0,54.0,0.0
2006.0,37900.0,0.0,13.4154675,7.473541,38.05,17.299999999999997,0.0,0.043697375,0.012635875,0.07050000000000001,0.052375,0.0,0.804329,0.3950995,1.9500000000000002,1.0,0.0,7.562839,15.108830500000002,73.25,7.7875,0.5726027397260274,0.35342465753424657,0.049315068493150684,0.024657534246575342,0.0,200.0,90.0,46.0,10.0,0.0,167.0,130.0,57.0,1.0
2007.0,37900.0,0.0,13.4154675,7.473541,38.05,17.299999999999997,0.0,0.048047875,0.013193125,0.07974999999999999,0.057374999999999995,0.0,0.676348,0.33464950000000004,1.65,0.9,0.0,6.713566875000001,15.269211,72.9375,5.775,0.3561643835616438,0.5232876712328767,0.10136986301369863,0.019178082191780823,0.0,200.0,105.0,58.0,1.0,0.0,112.0,84.0,168.0,0.0
